week_start_date,vegetable,location,month,week_of_year,fuel_price,price,temp,rainfall
1/19/2024,ladies fingers,dambulla,1,3,358,470,26.17,0.63
1/19/2024,ladies fingers,galle,1,3,358,440,28.44,2.07
1/19/2024,ladies fingers,gampaha,1,3,358,540,27.53,1.81
1/19/2024,ladies fingers,jaffna,1,3,358,410,26.5,0.09
1/19/2024,ladies fingers,kaluthara,1,3,358,440,28.44,2.07
1/19/2024,ladies fingers,kandy,1,3,358,500,22.29,1.29
1/19/2024,ladies fingers,meegoda,1,3,358,460,28.44,2.07
1/19/2024,ladies fingers,monaragala,1,3,358,440,26.29,0.7
1/19/2024,ladies fingers,nuwaraeliya,1,3,358,450,15,1.06
1/19/2024,ladies fingers,ratnapura,1,3,358,500,26.29,2.17
1/19/2024,leeks,ampara,1,3,358,580,26.57,2.59
1/19/2024,leeks,anuradhapura,1,3,358,670,26.17,0.63
1/19/2024,leeks,badulla,1,3,358,560,22.43,1.1
1/19/2024,leeks,colombo,1,3,358,620,28.49,2.76
1/19/2024,leeks,dambulla,1,3,358,550,26.17,0.63
1/19/2024,leeks,galle,1,3,358,620,28.44,2.07
1/19/2024,leeks,gampaha,1,3,358,550,27.53,1.81
1/19/2024,leeks,jaffna,1,3,358,635,26.5,0.09
1/19/2024,leeks,kaluthara,1,3,358,500,28.44,2.07
1/19/2024,leeks,kandy,1,3,358,500,22.29,1.29
1/19/2024,leeks,meegoda,1,3,358,700,28.44,2.07
1/19/2024,leeks,monaragala,1,3,358,640,26.29,0.7
1/19/2024,leeks,nuwaraeliya,1,3,358,580,15,1.06
1/19/2024,leeks,ratnapura,1,3,358,760,26.29,2.17
1/19/2024,luffa,ampara,1,3,358,540,26.57,2.59
1/19/2024,luffa,anuradhapura,1,3,358,520,26.17,0.63
1/19/2024,luffa,badulla,1,3,358,540,22.43,1.1
1/19/2024,luffa,colombo,1,3,358,600,28.49,2.76
1/19/2024,luffa,dambulla,1,3,358,560,26.17,0.63
1/19/2024,luffa,galle,1,3,358,480,28.44,2.07
1/19/2024,luffa,gampaha,1,3,358,500,27.53,1.81
1/19/2024,luffa,jaffna,1,3,358,,26.5,0.09
1/19/2024,luffa,kaluthara,1,3,358,470,28.44,2.07
1/19/2024,luffa,kandy,1,3,358,465,22.29,1.29
1/19/2024,luffa,meegoda,1,3,358,485,28.44,2.07
1/19/2024,luffa,monaragala,1,3,358,560,26.29,0.7
1/19/2024,luffa,nuwaraeliya,1,3,358,470,15,1.06
1/19/2024,luffa,ratnapura,1,3,358,475,26.29,2.17
1/19/2024,pumpkin,ampara,1,3,358,230,26.57,2.59
1/19/2024,pumpkin,anuradhapura,1,3,358,220,26.17,0.63
1/19/2024,pumpkin,badulla,1,3,358,280,22.43,1.1
1/19/2024,pumpkin,colombo,1,3,358,260,28.49,2.76
1/19/2024,pumpkin,dambulla,1,3,358,220,26.17,0.63
1/19/2024,pumpkin,galle,1,3,358,220,28.44,2.07
1/19/2024,pumpkin,gampaha,1,3,358,240,27.53,1.81
1/19/2024,pumpkin,jaffna,1,3,358,145,26.5,0.09
1/19/2024,pumpkin,kaluthara,1,3,358,210,28.44,2.07
1/19/2024,pumpkin,kandy,1,3,358,190,22.29,1.29
1/19/2024,pumpkin,meegoda,1,3,358,210,28.44,2.07
1/19/2024,pumpkin,monaragala,1,3,358,260,26.29,0.7
1/19/2024,pumpkin,nuwaraeliya,1,3,358,285,15,1.06
1/19/2024,pumpkin,ratnapura,1,3,358,220,26.29,2.17
1/19/2024,snake gourd,ampara,1,3,358,540,26.57,2.59
1/19/2024,snake gourd,anuradhapura,1,3,358,420,26.17,0.63
1/19/2024,snake gourd,badulla,1,3,358,500,22.43,1.1
1/19/2024,snake gourd,colombo,1,3,358,570,28.49,2.76
1/19/2024,snake gourd,dambulla,1,3,358,370,26.17,0.63
1/19/2024,snake gourd,galle,1,3,358,440,28.44,2.07
1/19/2024,snake gourd,gampaha,1,3,358,480,27.53,1.81
1/19/2024,snake gourd,jaffna,1,3,358,285,26.5,0.09
1/19/2024,snake gourd,kaluthara,1,3,358,470,28.44,2.07
1/19/2024,snake gourd,kandy,1,3,358,380,22.29,1.29
1/19/2024,snake gourd,meegoda,1,3,358,440,28.44,2.07
1/19/2024,snake gourd,monaragala,1,3,358,500,26.29,0.7
1/19/2024,snake gourd,nuwaraeliya,1,3,358,370,15,1.06
1/19/2024,snake gourd,ratnapura,1,3,358,405,26.29,2.17
1/19/2024,tomato,ampara,1,3,358,730,26.57,2.59
1/19/2024,tomato,anuradhapura,1,3,358,660,26.17,0.63
1/19/2024,tomato,badulla,1,3,358,550,22.43,1.1
1/19/2024,tomato,colombo,1,3,358,650,28.49,2.76
1/19/2024,tomato,dambulla,1,3,358,670,26.17,0.63
1/19/2024,tomato,galle,1,3,358,710,28.44,2.07
1/19/2024,tomato,gampaha,1,3,358,740,27.53,1.81
1/19/2024,tomato,jaffna,1,3,358,612.5,26.5,0.09
1/19/2024,tomato,kaluthara,1,3,358,640,28.44,2.07
1/19/2024,tomato,kandy,1,3,358,775,22.29,1.29
1/19/2024,tomato,meegoda,1,3,358,725,28.44,2.07
1/19/2024,tomato,monaragala,1,3,358,560,26.29,0.7
1/19/2024,tomato,nuwaraeliya,1,3,358,670,15,1.06
1/19/2024,tomato,ratnapura,1,3,358,685,26.29,2.17
1/26/2024,beet root,ampara,1,4,358,800,26.29,5.86
1/26/2024,beet root,anuradhapura,1,4,358,760,26.09,2.86
1/26/2024,beet root,badulla,1,4,358,,22.57,7.13
1/26/2024,beet root,colombo,1,4,358,725,28.43,3.97
1/26/2024,beet root,dambulla,1,4,358,820,26.09,2.86
1/26/2024,beet root,galle,1,4,358,950,28.23,3.06
1/26/2024,beet root,gampaha,1,4,358,900,27.69,3.9
1/26/2024,beet root,jaffna,1,4,358,625,27.09,0.16
1/26/2024,beet root,kaluthara,1,4,358,710,28.23,3.06
1/26/2024,beet root,kandy,1,4,358,775,22.14,7.84
1/26/2024,beet root,meegoda,1,4,358,750,28.23,3.06
1/26/2024,beet root,monaragala,1,4,358,760,26.43,2.04
1/26/2024,beet root,nuwaraeliya,1,4,358,625,15.29,1.34
1/26/2024,beet root,ratnapura,1,4,358,800,26.29,2.87
1/26/2024,brinjal,ampara,1,4,358,760,26.29,5.86
1/26/2024,brinjal,anuradhapura,1,4,358,600,26.09,2.86
1/26/2024,brinjal,badulla,1,4,358,725,22.57,7.13
1/26/2024,brinjal,colombo,1,4,358,700,28.43,3.97
1/26/2024,brinjal,dambulla,1,4,358,720,26.09,2.86
1/26/2024,brinjal,galle,1,4,358,720,28.23,3.06
1/26/2024,brinjal,gampaha,1,4,358,740,27.69,3.9
1/26/2024,brinjal,jaffna,1,4,358,640,27.09,0.16
1/26/2024,brinjal,kaluthara,1,4,358,690,28.23,3.06
1/26/2024,brinjal,kandy,1,4,358,775,22.14,7.84
1/26/2024,brinjal,meegoda,1,4,358,750,28.23,3.06
1/26/2024,brinjal,monaragala,1,4,358,500,26.43,2.04
1/26/2024,brinjal,nuwaraeliya,1,4,358,670,15.29,1.34
1/26/2024,brinjal,ratnapura,1,4,358,610,26.29,2.87
1/26/2024,cabbage,ampara,1,4,358,780,26.29,5.86
1/26/2024,cabbage,anuradhapura,1,4,358,750,26.09,2.86
1/26/2024,cabbage,badulla,1,4,358,700,22.57,7.13
1/26/2024,cabbage,colombo,1,4,358,675,28.43,3.97
1/26/2024,cabbage,dambulla,1,4,358,720,26.09,2.86
1/26/2024,cabbage,galle,1,4,358,775,28.23,3.06
1/26/2024,cabbage,gampaha,1,4,358,760,27.69,3.9
1/26/2024,cabbage,jaffna,1,4,358,725,27.09,0.16
1/26/2024,cabbage,kaluthara,1,4,358,820,28.23,3.06
1/26/2024,cabbage,kandy,1,4,358,775,22.14,7.84
1/26/2024,cabbage,meegoda,1,4,358,725,28.23,3.06
1/26/2024,cabbage,monaragala,1,4,358,760,26.43,2.04
1/26/2024,cabbage,nuwaraeliya,1,4,358,690,15.29,1.34
1/26/2024,cabbage,ratnapura,1,4,358,785,26.29,2.87
1/26/2024,carrot,ampara,1,4,358,1580,26.29,5.86
1/26/2024,carrot,anuradhapura,1,4,358,1800,26.09,2.86
1/26/2024,carrot,badulla,1,4,358,1250,22.57,7.13
1/26/2024,carrot,colombo,1,4,358,850,28.43,3.97
1/26/2024,carrot,dambulla,1,4,358,1650,26.09,2.86
1/26/2024,carrot,galle,1,4,358,1700,28.23,3.06
1/26/2024,carrot,gampaha,1,4,358,1400,27.69,3.9
1/26/2024,carrot,jaffna,1,4,358,1650,27.09,0.16
1/26/2024,carrot,kaluthara,1,4,358,1810,28.23,3.06
1/26/2024,carrot,kandy,1,4,358,1450,22.14,7.84
1/26/2024,carrot,meegoda,1,4,358,1800,28.23,3.06
1/26/2024,carrot,monaragala,1,4,358,1500,26.43,2.04
1/26/2024,carrot,nuwaraeliya,1,4,358,1450,15.29,1.34
1/26/2024,carrot,ratnapura,1,4,358,1850,26.29,2.87
1/26/2024,cucumber,ampara,1,4,358,260,26.29,5.86
1/26/2024,cucumber,anuradhapura,1,4,358,200,26.09,2.86
1/26/2024,cucumber,badulla,1,4,358,260,22.57,7.13
1/26/2024,cucumber,colombo,1,4,358,230,28.43,3.97
1/26/2024,cucumber,dambulla,1,4,358,210,26.09,2.86
1/26/2024,cucumber,galle,1,4,358,185,28.23,3.06
1/26/2024,cucumber,gampaha,1,4,358,200,27.69,3.9
1/26/2024,cucumber,jaffna,1,4,358,265,27.09,0.16
1/26/2024,cucumber,kaluthara,1,4,358,230,28.23,3.06
1/26/2024,cucumber,kandy,1,4,358,170,22.14,7.84
1/26/2024,cucumber,meegoda,1,4,358,180,28.23,3.06
1/26/2024,cucumber,monaragala,1,4,358,220,26.43,2.04
1/26/2024,cucumber,nuwaraeliya,1,4,358,255,15.29,1.34
1/26/2024,cucumber,ratnapura,1,4,358,180,26.29,2.87
1/26/2024,green beans,ampara,1,4,358,950,26.29,5.86
1/26/2024,green beans,anuradhapura,1,4,358,900,26.09,2.86
1/26/2024,green beans,badulla,1,4,358,1100,22.57,7.13
1/26/2024,green beans,colombo,1,4,358,630,28.43,3.97
1/26/2024,green beans,dambulla,1,4,358,940,26.09,2.86
1/26/2024,green beans,galle,1,4,358,950,28.23,3.06
1/26/2024,green beans,gampaha,1,4,358,790,27.69,3.9
1/26/2024,green beans,jaffna,1,4,358,565,27.09,0.16
1/26/2024,green beans,kaluthara,1,4,358,1000,28.23,3.06
1/26/2024,green beans,kandy,1,4,358,875,22.14,7.84
1/26/2024,green beans,meegoda,1,4,358,900,28.23,3.06
1/26/2024,green beans,monaragala,1,4,358,900,26.43,2.04
1/26/2024,green beans,nuwaraeliya,1,4,358,725,15.29,1.34
1/26/2024,green beans,ratnapura,1,4,358,790,26.29,2.87
1/26/2024,ladies fingers,ampara,1,4,358,480,26.29,5.86
1/26/2024,ladies fingers,anuradhapura,1,4,358,460,26.09,2.86
1/26/2024,ladies fingers,badulla,1,4,358,540,22.57,7.13
1/26/2024,ladies fingers,colombo,1,4,358,335,28.43,3.97
1/26/2024,ladies fingers,dambulla,1,4,358,470,26.09,2.86
1/26/2024,ladies fingers,galle,1,4,358,530,28.23,3.06
1/26/2024,ladies fingers,gampaha,1,4,358,480,27.69,3.9
1/26/2024,ladies fingers,jaffna,1,4,358,625,27.09,0.16
1/26/2024,ladies fingers,kaluthara,1,4,358,450,28.23,3.06
1/26/2024,ladies fingers,kandy,1,4,358,500,22.14,7.84
1/26/2024,ladies fingers,meegoda,1,4,358,485,28.23,3.06
1/26/2024,ladies fingers,monaragala,1,4,358,440,26.43,2.04
1/26/2024,ladies fingers,nuwaraeliya,1,4,358,490,15.29,1.34
1/26/2024,ladies fingers,ratnapura,1,4,358,500,26.29,2.87
1/26/2024,leeks,ampara,1,4,358,710,26.29,5.86
1/26/2024,leeks,anuradhapura,1,4,358,760,26.09,2.86
1/26/2024,leeks,badulla,1,4,358,700,22.57,7.13
1/26/2024,leeks,colombo,1,4,358,540,28.43,3.97
1/26/2024,leeks,dambulla,1,4,358,720,26.09,2.86
1/26/2024,leeks,galle,1,4,358,700,28.23,3.06
1/26/2024,leeks,gampaha,1,4,358,620,27.69,3.9
1/26/2024,leeks,jaffna,1,4,358,625,27.09,0.16
1/26/2024,leeks,kaluthara,1,4,358,700,28.23,3.06
1/26/2024,leeks,kandy,1,4,358,625,22.14,7.84
1/26/2024,leeks,meegoda,1,4,358,680,28.23,3.06
1/26/2024,leeks,monaragala,1,4,358,760,26.43,2.04
1/26/2024,leeks,nuwaraeliya,1,4,358,530,15.29,1.34
1/26/2024,leeks,ratnapura,1,4,358,610,26.29,2.87
1/26/2024,luffa,ampara,1,4,358,480,26.29,5.86
1/26/2024,luffa,anuradhapura,1,4,358,480,26.09,2.86
1/26/2024,luffa,badulla,1,4,358,575,22.57,7.13
1/26/2024,luffa,colombo,1,4,358,450,28.43,3.97
1/26/2024,luffa,dambulla,1,4,358,580,26.09,2.86
1/26/2024,luffa,galle,1,4,358,540,28.23,3.06
1/26/2024,luffa,gampaha,1,4,358,520,27.69,3.9
1/26/2024,luffa,jaffna,1,4,358,,27.09,0.16
1/26/2024,luffa,kaluthara,1,4,358,540,28.23,3.06
1/26/2024,luffa,kandy,1,4,358,465,22.14,7.84
1/26/2024,luffa,meegoda,1,4,358,480,28.23,3.06
1/26/2024,luffa,monaragala,1,4,358,500,26.43,2.04
1/26/2024,luffa,nuwaraeliya,1,4,358,430,15.29,1.34
1/26/2024,luffa,ratnapura,1,4,358,500,26.29,2.87
1/26/2024,pumpkin,ampara,1,4,358,270,26.29,5.86
1/26/2024,pumpkin,anuradhapura,1,4,358,290,26.09,2.86
1/26/2024,pumpkin,badulla,1,4,358,250,22.57,7.13
1/26/2024,pumpkin,colombo,1,4,358,260,28.43,3.97
1/26/2024,pumpkin,dambulla,1,4,358,320,26.09,2.86
1/26/2024,pumpkin,galle,1,4,358,190,28.23,3.06
1/26/2024,pumpkin,gampaha,1,4,358,340,27.69,3.9
1/26/2024,pumpkin,jaffna,1,4,358,215,27.09,0.16
1/26/2024,pumpkin,kaluthara,1,4,358,260,28.23,3.06
1/26/2024,pumpkin,kandy,1,4,358,330,22.14,7.84
1/26/2024,pumpkin,meegoda,1,4,358,330,28.23,3.06
1/26/2024,pumpkin,monaragala,1,4,358,340,26.43,2.04
1/26/2024,pumpkin,nuwaraeliya,1,4,358,310,15.29,1.34
1/26/2024,pumpkin,ratnapura,1,4,358,240,26.29,2.87
1/26/2024,snake gourd,ampara,1,4,358,580,26.29,5.86
1/26/2024,snake gourd,anuradhapura,1,4,358,420,26.09,2.86
1/26/2024,snake gourd,badulla,1,4,358,540,22.57,7.13
1/26/2024,snake gourd,colombo,1,4,358,365,28.43,3.97
1/26/2024,snake gourd,dambulla,1,4,358,370,26.09,2.86
1/26/2024,snake gourd,galle,1,4,358,470,28.23,3.06
1/26/2024,snake gourd,gampaha,1,4,358,490,27.69,3.9
1/26/2024,snake gourd,jaffna,1,4,358,365,27.09,0.16
1/26/2024,snake gourd,kaluthara,1,4,358,530,28.23,3.06
1/26/2024,snake gourd,kandy,1,4,358,465,22.14,7.84
1/26/2024,snake gourd,meegoda,1,4,358,500,28.23,3.06
1/26/2024,snake gourd,monaragala,1,4,358,460,26.43,2.04
1/26/2024,snake gourd,nuwaraeliya,1,4,358,410,15.29,1.34
1/26/2024,snake gourd,ratnapura,1,4,358,450,26.29,2.87
1/26/2024,tomato,ampara,1,4,358,800,26.29,5.86
1/26/2024,tomato,anuradhapura,1,4,358,760,26.09,2.86
1/26/2024,tomato,badulla,1,4,358,825,22.57,7.13
1/26/2024,tomato,colombo,1,4,358,740,28.43,3.97
1/26/2024,tomato,dambulla,1,4,358,790,26.09,2.86
1/26/2024,tomato,galle,1,4,358,800,28.23,3.06
1/26/2024,tomato,gampaha,1,4,358,760,27.69,3.9
1/26/2024,tomato,jaffna,1,4,358,765,27.09,0.16
1/26/2024,tomato,kaluthara,1,4,358,800,28.23,3.06
1/26/2024,tomato,kandy,1,4,358,850,22.14,7.84
1/26/2024,tomato,meegoda,1,4,358,740,28.23,3.06
1/26/2024,tomato,monaragala,1,4,358,760,26.43,2.04
1/26/2024,tomato,nuwaraeliya,1,4,358,780,15.29,1.34
1/26/2024,tomato,ratnapura,1,4,358,825,26.29,2.87
2/2/2024,beet root,ampara,2,5,363,670,27,3.26
2/2/2024,beet root,anuradhapura,2,5,363,560,26.87,0.39
2/2/2024,beet root,badulla,2,5,363,600,22.86,1.01
2/2/2024,beet root,colombo,2,5,363,725,28.67,0.76
2/2/2024,beet root,dambulla,2,5,363,620,26.87,0.39
2/2/2024,beet root,galle,2,5,363,675,28.51,0.53
2/2/2024,beet root,gampaha,2,5,363,600,27.96,0.89
2/2/2024,beet root,jaffna,2,5,363,410,27.2,0.8
2/2/2024,beet root,kaluthara,2,5,363,580,28.51,0.53
2/2/2024,beet root,kandy,2,5,363,465,22.43,1.09
2/2/2024,beet root,meegoda,2,5,363,550,28.51,0.53
2/2/2024,beet root,monaragala,2,5,363,590,26.57,1.97
2/2/2024,beet root,nuwaraeliya,2,5,363,625,15.14,0
2/2/2024,beet root,ratnapura,2,5,363,550,26.57,1.5
2/2/2024,brinjal,ampara,2,5,363,540,27,3.26
2/2/2024,brinjal,anuradhapura,2,5,363,500,26.87,0.39
2/2/2024,brinjal,badulla,2,5,363,700,22.86,1.01
2/2/2024,brinjal,colombo,2,5,363,700,28.67,0.76
2/2/2024,brinjal,dambulla,2,5,363,490,26.87,0.39
2/2/2024,brinjal,galle,2,5,363,540,28.51,0.53
2/2/2024,brinjal,gampaha,2,5,363,580,27.96,0.89
2/2/2024,brinjal,jaffna,2,5,363,455,27.2,0.8
2/2/2024,brinjal,kaluthara,2,5,363,540,28.51,0.53
2/2/2024,brinjal,kandy,2,5,363,490,22.43,1.09
2/2/2024,brinjal,meegoda,2,5,363,565,28.51,0.53
2/2/2024,brinjal,monaragala,2,5,363,560,26.57,1.97
2/2/2024,brinjal,nuwaraeliya,2,5,363,530,15.14,0
2/2/2024,brinjal,ratnapura,2,5,363,540,26.57,1.5
2/2/2024,cabbage,ampara,2,5,363,720,27,3.26
2/2/2024,cabbage,anuradhapura,2,5,363,600,26.87,0.39
2/2/2024,cabbage,badulla,2,5,363,560,22.86,1.01
2/2/2024,cabbage,colombo,2,5,363,675,28.67,0.76
2/2/2024,cabbage,dambulla,2,5,363,620,26.87,0.39
2/2/2024,cabbage,galle,2,5,363,670,28.51,0.53
2/2/2024,cabbage,gampaha,2,5,363,660,27.96,0.89
2/2/2024,cabbage,jaffna,2,5,363,550,27.2,0.8
2/2/2024,cabbage,kaluthara,2,5,363,580,28.51,0.53
2/2/2024,cabbage,kandy,2,5,363,625,22.43,1.09
2/2/2024,cabbage,meegoda,2,5,363,680,28.51,0.53
2/2/2024,cabbage,monaragala,2,5,363,660,26.57,1.97
2/2/2024,cabbage,nuwaraeliya,2,5,363,525,15.14,0
2/2/2024,cabbage,ratnapura,2,5,363,575,26.57,1.5
2/2/2024,carrot,ampara,2,5,363,1150,27,3.26
2/2/2024,carrot,anuradhapura,2,5,363,1100,26.87,0.39
2/2/2024,carrot,badulla,2,5,363,725,22.86,1.01
2/2/2024,carrot,colombo,2,5,363,850,28.67,0.76
2/2/2024,carrot,dambulla,2,5,363,1250,26.87,0.39
2/2/2024,carrot,galle,2,5,363,1050,28.51,0.53
2/2/2024,carrot,gampaha,2,5,363,1200,27.96,0.89
2/2/2024,carrot,jaffna,2,5,363,1225,27.2,0.8
2/2/2024,carrot,kaluthara,2,5,363,1190,28.51,0.53
2/2/2024,carrot,kandy,2,5,363,950,22.43,1.09
2/2/2024,carrot,meegoda,2,5,363,1130,28.51,0.53
2/2/2024,carrot,monaragala,2,5,363,950,26.57,1.97
2/2/2024,carrot,nuwaraeliya,2,5,363,975,15.14,0
2/2/2024,carrot,ratnapura,2,5,363,1075,26.57,1.5
2/2/2024,cucumber,ampara,2,5,363,250,27,3.26
2/2/2024,cucumber,anuradhapura,2,5,363,180,26.87,0.39
2/2/2024,cucumber,badulla,2,5,363,210,22.86,1.01
2/2/2024,cucumber,colombo,2,5,363,230,28.67,0.76
2/2/2024,cucumber,dambulla,2,5,363,190,26.87,0.39
2/2/2024,cucumber,galle,2,5,363,170,28.51,0.53
2/2/2024,cucumber,gampaha,2,5,363,160,27.96,0.89
2/2/2024,cucumber,jaffna,2,5,363,167.5,27.2,0.8
2/2/2024,cucumber,kaluthara,2,5,363,190,28.51,0.53
2/2/2024,cucumber,kandy,2,5,363,170,22.43,1.09
2/2/2024,cucumber,meegoda,2,5,363,180,28.51,0.53
2/2/2024,cucumber,monaragala,2,5,363,180,26.57,1.97
2/2/2024,cucumber,nuwaraeliya,2,5,363,210,15.14,0
2/2/2024,cucumber,ratnapura,2,5,363,170,26.57,1.5
2/2/2024,green beans,ampara,2,5,363,890,27,3.26
2/2/2024,green beans,anuradhapura,2,5,363,800,26.87,0.39
2/2/2024,green beans,badulla,2,5,363,900,22.86,1.01
2/2/2024,green beans,colombo,2,5,363,630,28.67,0.76
2/2/2024,green beans,dambulla,2,5,363,770,26.87,0.39
2/2/2024,green beans,galle,2,5,363,1050,28.51,0.53
2/2/2024,green beans,gampaha,2,5,363,760,27.96,0.89
2/2/2024,green beans,jaffna,2,5,363,465,27.2,0.8
2/2/2024,green beans,kaluthara,2,5,363,920,28.51,0.53
2/2/2024,green beans,kandy,2,5,363,1150,22.43,1.09
2/2/2024,green beans,meegoda,2,5,363,925,28.51,0.53
2/2/2024,green beans,monaragala,2,5,363,900,26.57,1.97
2/2/2024,green beans,nuwaraeliya,2,5,363,950,15.14,0
2/2/2024,green beans,ratnapura,2,5,363,875,26.57,1.5
2/2/2024,ladies fingers,ampara,2,5,363,440,27,3.26
2/2/2024,ladies fingers,anuradhapura,2,5,363,440,26.87,0.39
2/2/2024,ladies fingers,badulla,2,5,363,500,22.86,1.01
2/2/2024,ladies fingers,colombo,2,5,363,335,28.67,0.76
2/2/2024,ladies fingers,dambulla,2,5,363,470,26.87,0.39
2/2/2024,ladies fingers,galle,2,5,363,380,28.51,0.53
2/2/2024,ladies fingers,gampaha,2,5,363,540,27.96,0.89
2/2/2024,ladies fingers,jaffna,2,5,363,410,27.2,0.8
2/2/2024,ladies fingers,kaluthara,2,5,363,365,28.51,0.53
2/2/2024,ladies fingers,kandy,2,5,363,465,22.43,1.09
2/2/2024,ladies fingers,meegoda,2,5,363,480,28.51,0.53
2/2/2024,ladies fingers,monaragala,2,5,363,440,26.57,1.97
2/2/2024,ladies fingers,nuwaraeliya,2,5,363,410,15.14,0
2/2/2024,ladies fingers,ratnapura,2,5,363,387.5,26.57,1.5
2/2/2024,leeks,ampara,2,5,363,670,27,3.26
2/2/2024,leeks,anuradhapura,2,5,363,750,26.87,0.39
2/2/2024,leeks,badulla,2,5,363,660,22.86,1.01
2/2/2024,leeks,colombo,2,5,363,540,28.67,0.76
2/2/2024,leeks,dambulla,2,5,363,690,26.87,0.39
2/2/2024,leeks,galle,2,5,363,650,28.51,0.53
2/2/2024,leeks,gampaha,2,5,363,505,27.96,0.89
2/2/2024,leeks,jaffna,2,5,363,530,27.2,0.8
2/2/2024,leeks,kaluthara,2,5,363,600,28.51,0.53
2/2/2024,leeks,kandy,2,5,363,620,22.43,1.09
2/2/2024,leeks,meegoda,2,5,363,670,28.51,0.53
2/2/2024,leeks,monaragala,2,5,363,620,26.57,1.97
2/2/2024,leeks,nuwaraeliya,2,5,363,525,15.14,0
2/2/2024,leeks,ratnapura,2,5,363,625,26.57,1.5
2/2/2024,luffa,ampara,2,5,363,480,27,3.26
2/2/2024,luffa,anuradhapura,2,5,363,440,26.87,0.39
2/2/2024,luffa,badulla,2,5,363,550,22.86,1.01
2/2/2024,luffa,colombo,2,5,363,450,28.67,0.76
2/2/2024,luffa,dambulla,2,5,363,375,26.87,0.39
2/2/2024,luffa,galle,2,5,363,540,28.51,0.53
2/2/2024,luffa,gampaha,2,5,363,460,27.96,0.89
2/2/2024,luffa,jaffna,2,5,363,,27.2,0.8
2/2/2024,luffa,kaluthara,2,5,363,440,28.51,0.53
2/2/2024,luffa,kandy,2,5,363,425,22.43,1.09
2/2/2024,luffa,meegoda,2,5,363,480,28.51,0.53
2/2/2024,luffa,monaragala,2,5,363,460,26.57,1.97
2/2/2024,luffa,nuwaraeliya,2,5,363,410,15.14,0
2/2/2024,luffa,ratnapura,2,5,363,400,26.57,1.5
2/2/2024,pumpkin,ampara,2,5,363,280,27,3.26
2/2/2024,pumpkin,anuradhapura,2,5,363,320,26.87,0.39
2/2/2024,pumpkin,badulla,2,5,363,350,22.86,1.01
2/2/2024,pumpkin,colombo,2,5,363,260,28.67,0.76
2/2/2024,pumpkin,dambulla,2,5,363,310,26.87,0.39
2/2/2024,pumpkin,galle,2,5,363,270,28.51,0.53
2/2/2024,pumpkin,gampaha,2,5,363,340,27.96,0.89
2/2/2024,pumpkin,jaffna,2,5,363,230,27.2,0.8
2/2/2024,pumpkin,kaluthara,2,5,363,270,28.51,0.53
2/2/2024,pumpkin,kandy,2,5,363,310,22.43,1.09
2/2/2024,pumpkin,meegoda,2,5,363,320,28.51,0.53
2/2/2024,pumpkin,monaragala,2,5,363,360,26.57,1.97
2/2/2024,pumpkin,nuwaraeliya,2,5,363,355,15.14,0
2/2/2024,pumpkin,ratnapura,2,5,363,275,26.57,1.5
2/2/2024,snake gourd,ampara,2,5,363,480,27,3.26
2/2/2024,snake gourd,anuradhapura,2,5,363,420,26.87,0.39
2/2/2024,snake gourd,badulla,2,5,363,540,22.86,1.01
2/2/2024,snake gourd,colombo,2,5,363,365,28.67,0.76
2/2/2024,snake gourd,dambulla,2,5,363,310,26.87,0.39
2/2/2024,snake gourd,galle,2,5,363,430,28.51,0.53
2/2/2024,snake gourd,gampaha,2,5,363,440,27.96,0.89
2/2/2024,snake gourd,jaffna,2,5,363,230,27.2,0.8
2/2/2024,snake gourd,kaluthara,2,5,363,420,28.51,0.53
2/2/2024,snake gourd,kandy,2,5,363,380,22.43,1.09
2/2/2024,snake gourd,meegoda,2,5,363,415,28.51,0.53
2/2/2024,snake gourd,monaragala,2,5,363,440,26.57,1.97
2/2/2024,snake gourd,nuwaraeliya,2,5,363,430,15.14,0
2/2/2024,snake gourd,ratnapura,2,5,363,350,26.57,1.5
2/2/2024,tomato,ampara,2,5,363,940,27,3.26
2/2/2024,tomato,anuradhapura,2,5,363,900,26.87,0.39
2/2/2024,tomato,badulla,2,5,363,900,22.86,1.01
2/2/2024,tomato,colombo,2,5,363,740,28.67,0.76
2/2/2024,tomato,dambulla,2,5,363,780,26.87,0.39
2/2/2024,tomato,galle,2,5,363,770,28.51,0.53
2/2/2024,tomato,gampaha,2,5,363,900,27.96,0.89
2/2/2024,tomato,jaffna,2,5,363,815,27.2,0.8
2/2/2024,tomato,kaluthara,2,5,363,860,28.51,0.53
2/2/2024,tomato,kandy,2,5,363,850,22.43,1.09
2/2/2024,tomato,meegoda,2,5,363,790,28.51,0.53
2/2/2024,tomato,monaragala,2,5,363,760,26.57,1.97
2/2/2024,tomato,nuwaraeliya,2,5,363,725,15.14,0
2/2/2024,tomato,ratnapura,2,5,363,800,26.57,1.5
2/9/2024,beet root,ampara,2,6,363,560,27,5.5
2/9/2024,beet root,anuradhapura,2,6,363,540,26.87,0.44
2/9/2024,beet root,badulla,2,6,363,600,22.71,1.04
2/9/2024,beet root,colombo,2,6,363,725,29.1,1.87
2/9/2024,beet root,dambulla,2,6,363,475,26.87,0.44
2/9/2024,beet root,galle,2,6,363,460,28.84,2
2/9/2024,beet root,gampaha,2,6,363,500,28.63,0.8
2/9/2024,beet root,jaffna,2,6,363,360,27.71,0.53
